ts,condition,vendor,model,cathedral,qid,grade,cost_usd,latency_s,running_total_usd
2026-04-24T03:58:57.920900+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-MJ-04,MISS,0.097965,2.857,8.467497
2026-04-24T03:58:59.796268+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-MJ-05,MISS,0.097815,1.439,8.467497
2026-04-24T03:59:01.666573+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-MJ-06,MISS,0.097830,1.435,8.467497
2026-04-24T03:59:04.690666+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-MJ-07,MISS,0.100425,2.588,8.467497
2026-04-24T03:59:06.691871+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-MJ-08,MISS,0.097755,1.528,8.467497
2026-04-24T03:59:08.903176+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-01,MISS,0.098055,1.760,8.467497
2026-04-24T03:59:10.734389+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-02,MISS,0.097995,1.389,8.467497
2026-04-24T03:59:12.678606+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-03,MISS,0.097800,1.504,8.467497
2026-04-24T03:59:14.453014+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-04,MISS,0.097980,1.283,8.467497
2026-04-24T03:59:18.669295+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-05,HIT,0.101160,3.776,8.467497
2026-04-24T03:59:21.405759+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-06,HIT,0.100950,2.259,8.467497
2026-04-24T03:59:23.350068+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-07,MISS,0.244560,1.485,8.467497
2026-04-24T03:59:26.406484+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-RC-08,HIT,0.101280,2.625,8.467497
2026-04-24T03:59:29.186798+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-01,HIT,0.101070,2.315,8.467497
2026-04-24T03:59:33.040640+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-02,MISS,0.250965,3.390,8.467497
2026-04-24T03:59:35.378193+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-03,MISS,0.097965,1.883,8.467497
2026-04-24T03:59:38.346902+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-04,MISS,0.250560,2.531,8.467497
2026-04-24T03:59:40.890372+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-05,HIT,0.100680,2.104,8.467497
2026-04-24T03:59:43.646061+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-06,HIT,0.101715,2.320,8.467497
2026-04-24T03:59:48.293257+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-07,MISS,0.277395,4.210,8.467497
2026-04-24T03:59:51.583894+00:00,anthropic_opus_bishop,anthropic,claude-opus-4-7,bishop,R11-HP-08,HIT,0.158970,2.825,8.467497
2026-04-24T03:59:21.416391+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-01,HOT,0.001760,1.891,8.881708
2026-04-24T03:59:24.163696+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-02,HOT,0.001758,1.918,8.881708
2026-04-24T03:59:26.285840+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-03,HOT,0.001761,1.319,8.881708
2026-04-24T03:59:29.177999+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-04,HOT,0.001763,2.055,8.881708
2026-04-24T03:59:32.620579+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-05,HOT,0.001773,2.617,8.881708
2026-04-24T03:59:36.451220+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-06,MISS,0.000669,2.981,8.881708
2026-04-24T03:59:39.074563+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-07,HOT,0.001766,1.833,8.881708
2026-04-24T03:59:41.317500+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-08,HOT,0.001762,1.437,8.881708
2026-04-24T03:59:44.192720+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-09,MISS,0.000668,2.054,8.881708
2026-04-24T03:59:48.097440+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-01,MISS,0.000669,3.096,8.881708
2026-04-24T03:59:50.896524+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-02,MISS,0.000668,1.981,8.881708
2026-04-24T03:59:54.950992+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-03,MISS,0.002196,3.265,8.881708
2026-04-24T03:59:58.032517+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-04,MISS,0.000668,2.252,8.881708
2026-04-24T04:00:01.157063+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-05,MISS,0.001267,2.305,8.881708
2026-04-24T04:00:05.122531+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-06,MISS,0.001121,3.175,8.881708
2026-04-24T04:00:08.018795+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-07,MISS,0.000668,2.069,8.881708
2026-04-24T04:00:10.641390+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-08,MISS,0.000669,1.785,8.881708
2026-04-24T04:00:15.094921+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-01,MISS,0.001760,3.632,8.881708
2026-04-24T04:00:22.668581+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-02,MISS,0.002537,6.741,8.881708
2026-04-24T04:00:26.637687+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-03,MISS,0.001746,3.097,8.881708
2026-04-24T04:00:29.540215+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-04,MISS,0.002184,2.116,8.881708
2026-04-24T04:00:31.703990+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-05,HIT,0.000682,1.337,8.881708
2026-04-24T04:00:35.555344+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-06,MISS,0.000668,3.043,8.881708
2026-04-24T04:00:39.726497+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-07,MISS,0.000677,3.350,8.881708
2026-04-24T04:00:43.833178+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-08,MISS,0.001755,3.298,8.881708
2026-04-24T04:00:48.127231+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-09,MISS,0.000668,3.485,8.881708
2026-04-24T04:00:51.257158+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-01,MISS,0.001747,2.318,8.881708
2026-04-24T04:00:55.400426+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-02,MISS,0.000678,3.337,8.881708
2026-04-24T04:00:58.209110+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-03,HIT,0.001775,2.003,8.881708
2026-04-24T04:01:02.114200+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-04,MISS,0.000678,3.121,8.881708
2026-04-24T04:01:06.022408+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-05,MISS,0.000669,3.091,8.881708
2026-04-24T04:01:09.610659+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-06,MISS,0.000668,2.764,8.881708
2026-04-24T04:01:11.474945+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-07,MISS,0.000683,1.054,8.881708
2026-04-24T04:01:15.630495+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-08,HIT,0.000678,3.356,8.881708
2026-04-24T04:01:19.933183+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-01,MISS,0.000669,3.468,8.881708
2026-04-24T04:01:24.004512+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-02,MISS,0.000669,3.267,8.881708
2026-04-24T04:01:26.295626+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-03,MISS,0.000668,1.497,8.881708
2026-04-24T04:01:28.642271+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-04,MISS,0.000669,1.531,8.881708
2026-04-24T04:01:32.101548+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-05,MISS,0.000669,2.668,8.881708
2026-04-24T04:01:35.977965+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-06,MISS,0.000668,3.065,8.881708
2026-04-24T04:01:40.186509+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-07,HIT,0.001765,3.397,8.881708
2026-04-24T04:01:44.270641+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-08,MISS,0.000668,3.307,8.881708
2026-04-24T04:01:48.093245+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-01,MISS,0.000669,3.036,8.881708
2026-04-24T04:01:51.718668+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-02,MISS,0.001772,2.800,8.881708
2026-04-24T04:01:54.867208+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-03,MISS,0.000669,2.350,8.881708
2026-04-24T04:01:58.423123+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-04,MISS,0.001774,2.710,8.881708
2026-04-24T04:02:02.121582+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-05,MISS,0.000667,2.886,8.881708
2026-04-24T04:02:05.265687+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-06,MISS,0.000669,2.354,8.881708
2026-04-24T04:02:09.199044+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-07,MISS,0.002241,3.104,8.881708
2026-04-24T04:02:13.280911+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-08,MISS,0.001084,3.226,8.881708
2026-04-24T03:59:55.148141+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-01,HOT,0.009961,2.927,8.805600
2026-04-24T03:59:59.159115+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-02,HOT,0.009941,3.555,8.805600
2026-04-24T04:00:01.726228+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-03,HOT,0.009952,2.134,8.805600
2026-04-24T04:00:05.258383+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-04,HOT,0.010029,3.098,8.805600
2026-04-24T04:00:08.349120+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-05,HOT,0.009996,2.631,8.805600
2026-04-24T04:00:10.960609+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-06,MISS,0.004042,2.152,8.805600
2026-04-24T04:00:14.793979+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-07,HOT,0.010090,3.370,8.805600
2026-04-24T04:00:17.294906+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-08,HOT,0.009949,2.065,8.805600
2026-04-24T04:00:19.690441+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-CS-09,HOT,0.004038,1.958,8.805600
2026-04-24T04:00:22.750133+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-01,MISS,0.004104,2.617,8.805600
2026-04-24T04:00:25.770600+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-02,HIT,0.004093,2.530,8.805600
2026-04-24T04:00:30.772885+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-03,HIT,0.012615,4.569,8.805600
2026-04-24T04:00:32.837595+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-04,HIT,0.004018,1.630,8.805600
2026-04-24T04:00:36.794571+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-05,MISS,0.007434,3.520,8.805600
2026-04-24T04:00:39.040268+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-06,MISS,0.006511,1.807,8.805600
2026-04-24T04:00:41.971528+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-07,HIT,0.004105,2.496,8.805600
2026-04-24T04:00:45.154634+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-AM-08,HIT,0.004116,2.755,8.805600
2026-04-24T04:00:48.633260+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-01,MISS,0.009971,3.044,8.805600
2026-04-24T04:00:53.805929+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-02,MISS,0.014538,4.740,8.805600
2026-04-24T04:00:56.491791+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-03,HIT,0.009930,2.235,8.805600
2026-04-24T04:01:02.179033+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-04,HIT,0.012432,5.248,8.805600
2026-04-24T04:01:07.123488+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-05,HIT,0.004239,4.475,8.805600
2026-04-24T04:01:12.707734+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-06,MISS,0.004375,5.157,8.805600
2026-04-24T04:01:15.996137+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-07,HIT,0.004128,2.836,8.805600
2026-04-24T04:01:20.866864+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-08,HIT,0.010063,4.413,8.805600
2026-04-24T04:01:25.050624+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-EG-09,HIT,0.004124,3.751,8.805600
2026-04-24T04:01:29.825178+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-01,MISS,0.010072,4.340,8.805600
2026-04-24T04:01:35.033273+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-02,MISS,0.004233,4.780,8.805600
2026-04-24T04:01:39.931113+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-03,HIT,0.010029,4.468,8.805600
2026-04-24T04:01:43.392198+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-04,HIT,0.004164,3.025,8.805600
2026-04-24T04:01:45.903827+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-05,HIT,0.004071,2.076,8.805600
2026-04-24T04:01:48.304424+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-06,HIT,0.004029,1.964,8.805600
2026-04-24T04:01:50.786776+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-07,MISS,0.004032,2.014,8.805600
2026-04-24T04:01:55.061786+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-MJ-08,HIT,0.004139,3.847,8.805600
2026-04-24T04:01:57.399188+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-01,HIT,0.004028,1.874,8.805600
2026-04-24T04:02:00.309002+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-02,HIT,0.004100,2.473,8.805600
2026-04-24T04:02:03.052160+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-03,HIT,0.004096,2.310,8.805600
2026-04-24T04:02:06.407286+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-04,HIT,0.004145,2.921,8.805600
2026-04-24T04:02:09.475795+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-05,HIT,0.004075,2.637,8.805600
2026-04-24T04:02:12.783277+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-06,HIT,0.004139,2.828,8.805600
2026-04-24T04:02:17.577398+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-07,HOT,0.010073,4.344,8.805600
2026-04-24T04:02:22.086077+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-RC-08,HIT,0.004298,4.084,8.805600
2026-04-24T04:02:27.619751+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-01,HIT,0.004407,5.096,8.805600
2026-04-24T04:02:30.732727+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-02,MISS,0.010009,2.681,8.805600
2026-04-24T04:02:33.663379+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-03,MISS,0.004064,2.498,8.805600
2026-04-24T04:02:37.255059+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-04,MISS,0.010039,3.158,8.805600
2026-04-24T04:02:40.531635+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-05,HIT,0.004085,2.840,8.805600
2026-04-24T04:02:44.116452+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-06,HIT,0.004110,3.151,8.805600
2026-04-24T04:02:47.530650+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-07,MISS,0.012499,2.978,8.805600
2026-04-24T04:02:50.792429+00:00,perplexity_sonar_bishop,perplexity,sonar,bishop,R11-HP-08,HIT,0.006373,2.824,8.805600
2026-04-24T04:02:18.454502+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-01,HOT,0.001496,4.732,8.931566
2026-04-24T04:02:25.066172+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-02,HOT,0.001497,6.180,8.931566
2026-04-24T04:02:31.672051+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-03,HOT,0.001499,6.162,8.931566
2026-04-24T04:02:36.925167+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-04,HOT,0.001499,4.822,8.931566
2026-04-24T04:02:45.656446+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-05,HOT,0.001508,8.297,8.931566
2026-04-24T04:02:48.563563+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-06,MISS,0.000595,2.465,8.931566
2026-04-24T04:02:54.559858+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-07,HOT,0.001505,5.558,8.931566
2026-04-24T04:03:06.806173+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-08,HOT,0.001503,11.807,8.931566
2026-04-24T04:03:08.211384+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-09,MISS,0.000595,0.941,8.931566
2026-04-24T04:03:10.281285+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-01,MISS,0.000595,1.632,8.931566
2026-04-24T04:03:12.091237+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-02,MISS,0.000595,1.375,8.931566
2026-04-24T04:03:14.521519+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-03,MISS,0.001857,1.994,8.931566
2026-04-24T04:03:16.514436+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-04,MISS,0.000595,1.564,8.931566
2026-04-24T04:03:17.734458+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-05,MISS,0.001078,0.782,8.931566
2026-04-24T04:03:19.717808+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-06,MISS,0.000969,1.555,8.931566
2026-04-24T04:03:21.293197+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-07,MISS,0.000595,1.139,8.931566
2026-04-24T04:03:23.100118+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-08,MISS,0.000595,1.366,8.931566
2026-04-24T04:03:26.759133+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-01,MISS,0.001538,3.206,8.931566
2026-04-24T04:03:29.170333+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-02,MISS,0.002133,1.944,8.931566
2026-04-24T04:03:30.990572+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-03,MISS,0.001485,1.382,8.931566
2026-04-24T04:03:33.991971+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-04,MISS,0.001861,2.549,8.931566
2026-04-24T04:03:35.877087+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-05,MISS,0.000595,1.437,8.931566
2026-04-24T04:03:37.530780+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-06,MISS,0.000595,1.214,8.931566
2026-04-24T04:03:39.776499+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-07,MISS,0.000595,1.816,8.931566
2026-04-24T04:03:42.025663+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-08,HIT,0.001495,1.778,8.931566
2026-04-24T04:03:43.959291+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-09,MISS,0.000595,1.499,8.931566
2026-04-24T04:03:47.402527+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-01,MISS,0.001485,3.002,8.931566
2026-04-24T04:03:49.255484+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-02,MISS,0.000595,1.418,8.931566
2026-04-24T04:03:51.684791+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-03,HIT,0.001506,1.997,8.931566
2026-04-24T04:03:52.762774+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-04,MISS,0.000596,0.635,8.931566
2026-04-24T04:03:54.041231+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-05,MISS,0.000595,0.834,8.931566
2026-04-24T04:03:55.395586+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-06,MISS,0.000595,0.918,8.931566
2026-04-24T04:03:56.702557+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-07,MISS,0.000595,0.865,8.931566
2026-04-24T04:03:57.938606+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-08,MISS,0.000595,0.796,8.931566
2026-04-24T04:03:59.308658+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-01,MISS,0.000596,0.937,8.931566
2026-04-24T04:04:00.420016+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-02,MISS,0.000596,0.675,8.931566
2026-04-24T04:04:01.697568+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-03,MISS,0.000595,0.840,8.931566
2026-04-24T04:04:02.902450+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-04,MISS,0.000595,0.775,8.931566
2026-04-24T04:04:04.499028+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-05,MISS,0.000596,1.144,8.931566
2026-04-24T04:04:05.682474+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-06,MISS,0.000595,0.747,8.931566
2026-04-24T04:04:07.079695+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-07,MISS,0.001484,0.958,8.931566
2026-04-24T04:04:08.378874+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-08,MISS,0.000595,0.862,8.931566
2026-04-24T04:04:09.705628+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-01,MISS,0.000595,0.889,8.931566
2026-04-24T04:04:11.064569+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-02,MISS,0.001484,0.919,8.931566
2026-04-24T04:04:12.155268+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-03,MISS,0.000596,0.655,8.931566
2026-04-24T04:04:15.401385+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-04,MISS,0.001514,2.816,8.931566
2026-04-24T04:04:16.632866+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-05,MISS,0.000594,0.794,8.931566
2026-04-24T04:04:17.597905+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-06,MISS,0.000596,0.537,8.931566
2026-04-24T04:04:23.592248+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-07,MISS,0.001858,5.533,8.931566
2026-04-24T04:04:24.872541+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-08,MISS,0.000939,0.842,8.931566
2026-04-24T04:02:54.005719+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-01,HOT,0.001760,1.833,8.863499
2026-04-24T04:02:56.201186+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-02,HOT,0.001758,1.387,8.863499
2026-04-24T04:02:58.640181+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-03,HOT,0.001759,1.618,8.863499
2026-04-24T04:03:00.841730+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-04,HOT,0.001771,1.393,8.863499
2026-04-24T04:03:03.449435+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-05,HOT,0.001773,1.795,8.863499
2026-04-24T04:03:06.850613+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-06,MISS,0.000670,2.571,8.863499
2026-04-24T04:03:09.148470+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-07,HOT,0.001763,1.474,8.863499
2026-04-24T04:03:11.203180+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-08,HOT,0.001766,1.252,8.863499
2026-04-24T04:03:14.682901+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-CS-09,MISS,0.000668,2.678,8.863499
2026-04-24T04:03:18.318123+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-01,MISS,0.000668,2.832,8.863499
2026-04-24T04:03:20.176103+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-02,MISS,0.000668,1.054,8.863499
2026-04-24T04:03:23.256990+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-03,MISS,0.002196,2.305,8.863499
2026-04-24T04:03:26.668848+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-04,MISS,0.000668,2.585,8.863499
2026-04-24T04:03:30.552332+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-05,MISS,0.001253,3.045,8.863499
2026-04-24T04:03:34.338159+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-06,MISS,0.001121,2.954,8.863499
2026-04-24T04:03:37.780075+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-07,MISS,0.000668,2.640,8.863499
2026-04-24T04:03:39.699049+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-AM-08,HIT,0.000684,1.142,8.863499
2026-04-24T04:03:42.554195+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-01,MISS,0.001746,2.015,8.863499
2026-04-24T04:03:50.005075+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-EG-02,MISS,0.002535,6.612,8.863499
