ts,condition,vendor,model,cathedral,qid,grade,cost_usd,latency_s,running_total_usd
2026-04-24T14:20:39.756048+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-06,MISS,0.000670,2.531,13.045743
2026-04-24T14:20:46.597238+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-07,MISS,0.000678,5.896,13.045743
2026-04-24T14:20:48.638085+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-MJ-08,MISS,0.000670,1.068,13.045743
2026-04-24T14:20:51.023904+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-01,HOT,0.001765,1.482,13.045743
2026-04-24T14:20:53.099100+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-02,HOT,0.001770,1.177,13.045743
2026-04-24T14:20:55.153310+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-03,HOT,0.001756,1.102,13.045743
2026-04-24T14:20:57.448667+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-04,HOT,0.001765,1.322,13.045743
2026-04-24T14:20:59.910992+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-05,HOT,0.001765,1.605,13.045743
2026-04-24T14:21:02.738847+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-06,HOT,0.001778,1.859,13.045743
2026-04-24T14:21:05.697051+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-07,HOT,0.001777,1.999,13.045743
2026-04-24T14:21:09.062545+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-RC-08,HOT,0.001770,2.459,13.045743
2026-04-24T14:21:12.145547+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-01,HOT,0.001766,2.126,13.045743
2026-04-24T14:21:14.871019+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-02,HOT,0.001762,1.787,13.045743
2026-04-24T14:21:17.843587+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-03,HOT,0.001781,2.051,13.045743
2026-04-24T14:21:21.001222+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-04,HOT,0.001775,2.304,13.045743
2026-04-24T14:21:24.387191+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-05,HOT,0.001788,2.438,13.045743
2026-04-24T14:21:28.047545+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-06,HOT,0.002219,2.757,13.045743
2026-04-24T14:21:31.197217+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-07,HOT,0.001765,2.255,13.045743
2026-04-24T14:21:33.958451+00:00,google_flash_bishop,google,gemini-2.5-flash,bishop,R11-HP-08,HOT,0.001767,1.795,13.045743
2026-04-24T14:21:36.423057+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-01,HOT,0.001496,1.981,13.120250
2026-04-24T14:21:37.897377+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-02,HOT,0.001497,0.999,13.120250
2026-04-24T14:21:39.989283+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-03,HOT,0.001499,1.593,13.120250
2026-04-24T14:21:42.433074+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-04,HOT,0.001499,1.957,13.120250
2026-04-24T14:21:44.680199+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-05,HOT,0.001508,1.747,13.120250
2026-04-24T14:21:46.140814+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-06,HOT,0.001500,0.964,13.120250
2026-04-24T14:21:48.394510+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-07,HOT,0.001505,1.766,13.120250
2026-04-24T14:21:50.473956+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-08,HOT,0.001503,1.607,13.120250
2026-04-24T14:21:52.358461+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-CS-09,HOT,0.001506,1.394,13.120250
2026-04-24T14:21:54.512387+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-01,HOT,0.001886,1.679,13.120250
2026-04-24T14:21:56.391613+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-02,HOT,0.001871,1.396,13.120250
2026-04-24T14:21:57.840342+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-03,HOT,0.001870,0.952,13.120250
2026-04-24T14:21:59.691348+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-04,HOT,0.002067,1.351,13.120250
2026-04-24T14:22:02.316269+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-05,HOT,0.001871,2.135,13.120250
2026-04-24T14:22:03.967826+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-06,HOT,0.001980,1.175,13.120250
2026-04-24T14:22:05.742494+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-07,HOT,0.002217,1.300,13.120250
2026-04-24T14:22:07.999627+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-AM-08,HOT,0.001881,1.795,13.120250
2026-04-24T14:22:09.908144+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-01,HOT,0.001507,1.409,13.120250
2026-04-24T14:22:11.779171+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-02,HOT,0.001516,1.370,13.120250
2026-04-24T14:22:17.582932+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-03,MISS,0.001525,5.305,13.120250
2026-04-24T14:22:19.567191+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-04,HOT,0.001510,1.472,13.120250
2026-04-24T14:22:21.337667+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-05,HOT,0.001509,1.267,13.120250
2026-04-24T14:22:23.179242+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-06,HOT,0.001511,1.342,13.120250
2026-04-24T14:22:25.087631+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-07,HOT,0.001511,1.404,13.120250
2026-04-24T14:22:26.797859+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-08,HOT,0.001498,1.209,13.120250
2026-04-24T14:22:28.594582+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-EG-09,HOT,0.001503,1.296,13.120250
2026-04-24T14:22:30.592831+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-01,HOT,0.001841,1.495,13.120250
2026-04-24T14:22:31.729539+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-02,MISS,0.000596,0.626,13.120250
2026-04-24T14:22:32.916009+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-03,MISS,0.000900,0.684,13.120250
2026-04-24T14:22:37.882583+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-04,HOT,0.001509,4.467,13.120250
2026-04-24T14:22:39.079566+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-05,MISS,0.000598,0.693,13.120250
2026-04-24T14:22:40.197632+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-06,MISS,0.000597,0.614,13.120250
2026-04-24T14:22:41.239246+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-07,MISS,0.000596,0.546,13.120250
2026-04-24T14:22:42.291497+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-MJ-08,MISS,0.000596,0.552,13.120250
2026-04-24T14:22:43.648955+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-01,HOT,0.001502,0.855,13.120250
2026-04-24T14:22:45.866413+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-02,HOT,0.001503,1.718,13.120250
2026-04-24T14:22:48.120804+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-03,HOT,0.001519,1.747,13.120250
2026-04-24T14:22:50.412096+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-04,HOT,0.001500,1.792,13.120250
2026-04-24T14:22:51.893025+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-05,HOT,0.001501,0.983,13.120250
2026-04-24T14:22:53.758365+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-06,HOT,0.001515,1.367,13.120250
2026-04-24T14:22:55.573501+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-07,HOT,0.001515,1.317,13.120250
2026-04-24T14:22:58.133786+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-RC-08,MISS,0.001511,2.058,13.120250
2026-04-24T14:23:00.295006+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-01,HOT,0.001505,1.662,13.120250
2026-04-24T14:23:05.005529+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-02,HOT,0.001508,4.209,13.120250
2026-04-24T14:23:07.138511+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-03,HOT,0.001519,1.632,13.120250
2026-04-24T14:23:08.968638+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-04,HOT,0.001513,1.340,13.120250
2026-04-24T14:23:10.824508+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-05,HOT,0.001527,1.402,13.120250
2026-04-24T14:23:12.257699+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-06,HOT,0.001878,0.953,13.120250
2026-04-24T14:23:13.848372+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-07,HOT,0.001508,1.125,13.120250
2026-04-24T14:23:15.341498+00:00,openai_4omini_bishop,openai,gpt-4o-mini,bishop,R11-HP-08,HOT,0.001504,1.012,13.120250
2026-04-24T14:23:17.564540+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-01,HOT,0.011868,1.719,13.711744
2026-04-24T14:23:21.541534+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-02,HOT,0.011905,3.475,13.711744
2026-04-24T14:23:24.474914+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-03,HOT,0.012107,2.433,13.711744
2026-04-24T14:23:26.811614+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-04,HOT,0.011991,1.820,13.711744
2026-04-24T14:23:31.424336+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-05,HOT,0.012738,4.115,13.711744
2026-04-24T14:23:33.595561+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-06,HOT,0.011880,1.672,13.711744
2026-04-24T14:23:35.511366+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-07,HOT,0.012304,1.416,13.711744
2026-04-24T14:23:38.148670+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-08,HOT,0.011943,2.201,13.711744
2026-04-24T14:23:40.375984+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-CS-09,HOT,0.012417,1.728,13.711744
2026-04-24T14:23:43.315670+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-01,HOT,0.013189,2.437,13.711744
2026-04-24T14:23:45.794338+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-02,HOT,0.012473,1.980,13.711744
2026-04-24T14:23:48.880887+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-03,HOT,0.013058,2.589,13.711744
2026-04-24T14:23:52.781417+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-04,HOT,0.012978,3.399,13.711744
2026-04-24T14:23:55.872343+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-05,HOT,0.013026,2.611,13.711744
2026-04-24T14:23:58.586025+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-06,HOT,0.012908,2.214,13.711744
2026-04-24T14:24:02.789777+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-07,HOT,0.012784,3.704,13.711744
2026-04-24T14:24:05.907489+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-AM-08,HOT,0.013209,2.619,13.711744
2026-04-24T14:24:09.046818+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-01,HOT,0.012111,2.636,13.711744
2026-04-24T14:24:12.160650+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-02,HOT,0.012230,2.615,13.711744
2026-04-24T14:24:15.024870+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-03,MISS,0.012634,2.361,13.711744
2026-04-24T14:24:17.847562+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-04,HOT,0.012523,2.329,13.711744
2026-04-24T14:24:21.337272+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-05,HOT,0.012070,3.043,13.711744
2026-04-24T14:24:24.399196+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-06,HOT,0.012536,2.566,13.711744
2026-04-24T14:24:27.103583+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-07,HOT,0.012107,2.204,13.711744
2026-04-24T14:24:31.212527+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-08,HOT,0.012079,3.610,13.711744
2026-04-24T14:24:38.272340+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-EG-09,HOT,0.012076,6.560,13.711744
2026-04-24T14:24:40.617300+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-01,HOT,0.012375,1.845,13.711744
2026-04-24T14:24:45.638782+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-02,HIT,0.005574,4.522,13.711744
2026-04-24T14:24:49.391038+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-03,MISS,0.005518,3.252,13.711744
2026-04-24T14:24:51.853184+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-04,HOT,0.012049,1.959,13.711744
2026-04-24T14:24:56.446414+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-05,MISS,0.011095,4.092,13.711744
2026-04-24T14:24:58.855478+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-06,HOT,0.012000,1.910,13.711744
2026-04-24T14:25:03.008365+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-07,MISS,0.005399,3.655,13.711744
2026-04-24T14:25:06.627376+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-MJ-08,MISS,0.005518,3.118,13.711744
2026-04-24T14:25:09.618293+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-01,HOT,0.012010,2.494,13.711744
2026-04-24T14:25:12.317706+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-02,HOT,0.012455,2.200,13.711744
2026-04-24T14:25:14.825213+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-03,HOT,0.012006,2.011,13.711744
2026-04-24T14:25:18.089957+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-04,HOT,0.012519,2.756,13.711744
2026-04-24T14:25:21.309559+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-05,HOT,0.012132,2.721,13.711744
2026-04-24T14:25:24.816421+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-06,HOT,0.012409,3.011,13.711744
2026-04-24T14:25:31.036507+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-07,HOT,0.012047,5.763,13.711744
2026-04-24T14:25:34.787202+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-RC-08,HOT,0.012898,3.250,13.711744
2026-04-24T14:25:38.151295+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-01,HOT,0.012209,2.858,13.711744
2026-04-24T14:25:41.637394+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-02,HOT,0.012957,2.988,13.711744
2026-04-24T14:25:44.656154+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-03,HOT,0.012199,2.521,13.711744
2026-04-24T14:25:47.163185+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-04,HOT,0.012381,2.006,13.711744
2026-04-24T14:25:50.705689+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-05,HOT,0.012656,3.042,13.711744
2026-04-24T14:25:55.217290+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-06,HOT,0.013587,4.013,13.711744
2026-04-24T14:25:57.913451+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-07,HOT,0.012080,2.198,13.711744
2026-04-24T14:26:01.238921+00:00,anthropic_haiku_knight,anthropic,claude-haiku-4-5-20251001,knight,R11-HP-08,HOT,0.012277,2.825,13.711744
2026-04-24T14:26:05.251743+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-01,HOT,0.248565,3.512,25.230484
2026-04-24T14:26:16.285264+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-02,HOT,0.252405,10.533,25.230484
2026-04-24T14:26:20.134442+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-03,HOT,0.254040,3.351,25.230484
2026-04-24T14:26:22.993706+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-04,HIT,0.247020,2.362,25.230484
2026-04-24T14:26:27.434667+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-05,HOT,0.253185,3.943,25.230484
2026-04-24T14:26:30.669493+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-06,HOT,0.251250,2.736,25.230484
2026-04-24T14:26:34.094265+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-07,HOT,0.260610,2.941,25.230484
2026-04-24T14:26:36.647949+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-08,HOT,0.247410,2.057,25.230484
2026-04-24T14:26:40.751343+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-CS-09,HOT,0.263745,3.604,25.230484
2026-04-24T14:26:44.717008+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-01,HOT,0.274425,3.463,25.230484
2026-04-24T14:26:49.271700+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-02,HOT,0.266370,4.047,25.230484
2026-04-24T14:26:53.674477+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-03,HOT,0.278295,3.903,25.230484
2026-04-24T14:26:57.870564+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-04,HOT,0.274620,3.694,25.230484
2026-04-24T14:27:01.467654+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-05,HOT,0.272220,3.096,25.230484
2026-04-24T14:27:07.984238+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-06,HOT,0.274950,6.015,25.230484
2026-04-24T14:27:12.769086+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-07,HOT,0.265080,4.288,25.230484
2026-04-24T14:27:15.542130+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-AM-08,HOT,0.275295,2.267,25.230484
2026-04-24T14:27:20.171284+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-01,HOT,0.254760,4.130,25.230484
2026-04-24T14:27:24.630460+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-02,HOT,0.253230,3.962,25.230484
2026-04-24T14:27:29.730566+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-03,MISS,0.262290,4.602,25.230484
2026-04-24T14:27:33.856213+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-04,HOT,0.265425,3.622,25.230484
2026-04-24T14:27:38.483859+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-05,HOT,0.251895,4.129,25.230484
2026-04-24T14:27:41.676566+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-06,HOT,0.263415,2.747,25.230484
2026-04-24T14:27:46.330954+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-07,HOT,0.256335,4.178,25.230484
2026-04-24T14:27:49.853623+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-08,HOT,0.254475,3.023,25.230484
2026-04-24T14:27:55.124455+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-EG-09,HOT,0.251655,4.774,25.230484
2026-04-24T14:27:57.407109+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-01,HOT,0.256995,1.780,25.230484
2026-04-24T14:28:00.301026+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-02,HIT,0.101460,2.398,25.230484
2026-04-24T14:28:03.151111+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-03,MISS,0.101535,2.354,25.230484
2026-04-24T14:28:07.359759+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-04,HIT,0.253275,3.701,25.230484
2026-04-24T14:28:11.235727+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-05,MISS,0.218610,3.378,25.230484
2026-04-24T14:28:15.601415+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-06,HIT,0.254355,3.864,25.230484
2026-04-24T14:28:18.138142+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-07,MISS,0.102225,2.036,25.230484
2026-04-24T14:28:21.059624+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-MJ-08,MISS,0.101940,2.421,25.230484
2026-04-24T14:28:24.548176+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-01,HOT,0.255780,2.986,25.230484
2026-04-24T14:28:30.101883+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-02,HOT,0.261855,5.056,25.230484
2026-04-24T14:28:33.799418+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-03,HOT,0.256020,3.195,25.230484
2026-04-24T14:28:37.930009+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-04,HOT,0.260835,3.637,25.230484
2026-04-24T14:28:43.844294+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-05,HOT,0.256575,5.413,25.230484
2026-04-24T14:28:48.254008+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-06,HOT,0.255240,3.918,25.230484
2026-04-24T14:28:52.915064+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-07,HOT,0.255360,4.188,25.230484
2026-04-24T14:28:58.638169+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-RC-08,HOT,0.266520,5.225,25.230484
2026-04-24T14:29:02.800721+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-01,HOT,0.256200,3.666,25.230484
2026-04-24T14:29:06.414051+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-02,HOT,0.262455,3.114,25.230484
2026-04-24T14:29:14.114300+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-03,HOT,0.254370,7.201,25.230484
2026-04-24T14:29:18.697308+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-04,HOT,0.256725,4.083,25.230484
2026-04-24T14:29:22.044021+00:00,anthropic_opus_knight,anthropic,claude-opus-4-7,knight,R11-HP-05,HOT,0.257445,2.847,25.230484
